序号,ID,商品,现价,原价,商品网址,店铺,店铺网址,图片网址,数量,分类,rule_id,seller_id,app_id,application_id,sid
1415,521771395576,lovelive魔术师,358.20,796.00,//item.taobao.com/item.htm?id=521771395576,三八商城,//fullmooncos.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1rVHMKFXXXXb9XpXXSutbFXXX.jpg,691,zhubaochongwu,-1,305450822,5298127854841,5298127854841,239449
1416,523085588883,千与千寻无脸男小夜灯,23.56,31.00,//item.taobao.com/item.htm?id=523085588883,囧蛋家族,//chayedanu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1I0S9KFXXXXcKXVXXSutbFXXX.jpg,5619,zhubaochongwu,-1,249527642,5287546074841,5287546074841,239449
1417,42679568784,长草颜文字小毛毯 四季毯,37.24,49.00,//item.taobao.com/item.htm?id=42679568784,长草颜文字,//zcywz.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB12cpuKFXXXXctXXXXSutbFXXX.jpg,23990,zhubaochongwu,-1,2089243910,5230321684841,5230321684841,239449
1418,8383290419,MG 量子00,192.85,203.00,//item.taobao.com/item.htm?id=8383290419,模玩地带,//mowandidai.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB15hc_KFXXXXaiXXXXSutbFXXX.jpg,151,zhubaochongwu,-1,126330677,5345106194841,5345106194841,239449
1419,523267762134,doge 柴犬卫衣,116.76,139.00,//item.taobao.com/item.htm?id=523267762134,漫T周边店,//mtzbd.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1y2VXKFXXXXaWXpXXSutbFXXX.jpg,1586,zhubaochongwu,-1,150624625,5223602934841,5223602934841,239449
1420,43116252177,寿屋时崎狂三日版盒装现货,378.40,430.00,//item.taobao.com/item.htm?id=43116252177,移不动展示盒,//ybdzsh.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB137vZKFXXXXbiXVXXSutbFXXX.jpg,10,zhubaochongwu,-1,72458074,5313544244841,5313544244841,239449
1421,42093478803,fff团卫衣纯棉外套,119.97,129.00,//item.taobao.com/item.htm?id=42093478803,LALA动漫,//lala-acg.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB18lbYKFXXXXa.XXXXSutbFXXX.jpg,2231,zhubaochongwu,-1,1979111634,5299503714841,5299503714841,239449
1422,521419791045,干物妹小埋大长猫等身抱枕,116.22,149.00,//item.taobao.com/item.htm?id=521419791045,歪瓜出品,//waiguacp.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1RM6EKFXXXXXDXFXXSutbFXXX.jpg,830,zhubaochongwu,-1,1927024727,5296949044841,5296949044841,239449
1423,45150943401,LL原田海未修女cos,269.10,299.00,//item.taobao.com/item.htm?id=45150943401,喵屋小铺,//miaowucos.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1S.RBKVXXXXbNXpXXSutbFXXX.jpg,286,zhubaochongwu,-1,77937585,5370988774841,5370988774841,239449
1424,520074645320,刀剑乱舞 鸣狐全套cos,46.08,48.00,//item.taobao.com/item.htm?id=520074645320,面包家 新品秒杀,//ghostcos.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1k1Q.KpXXXXX0XVXXSutbFXXX.jpg,1050,zhubaochongwu,-1,396048726,5230323154841,5230323154841,239449
1425,520304851751,游戏周边刺客信条背包,85.40,140.00,//item.taobao.com/item.htm?id=520304851751,星空动漫社,//xxdongman.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1h0E9KpXXXXatXFXXSutbFXXX.jpg,39464,zhubaochongwu,-1,187338055,5226183924841,5226183924841,239449
1426,522620691768,漫踪大圣归来正版U型枕,55.00,110.00,//item.taobao.com/item.htm?id=522620691768,漫踪旗舰店,//moremoe.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB12rdMKFXXXXa4XpXXwu0bFXXX.png,2004,zhubaochongwu,-1,57994025,5242364474841,5242364474841,239449
1427,38030074572,超小日本海水珍珠耳钉包邮,192.06,198.00,//item.taobao.com/item.htm?id=38030074572,薇家珠宝顶级海珠,//ivy-pearl.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1ABpEKVXXXXaCXVXXSutbFXXX.jpg,528,zhubaochongwu,-1,45318527,5383006514841,5383006514841,260535
1428,36269916607,日本海水珍珠项链路路通,507.64,518.00,//item.taobao.com/item.htm?id=36269916607,黛拉珠宝,//59djs.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1oIhUKVXXXXXWXXXXSutbFXXX.jpg,179,zhubaochongwu,-1,64096782,5376448504841,5376448504841,260535
1429,42475493377,纯天然金珀散珠圆珠散珠,10.92,16.80,//item.taobao.com/item.htm?id=42475493377,晶生新饰界,//shop115014703.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1KRh0KVXXXXcvXFXXSutbFXXX.jpg,1085,zhubaochongwu,-1,482740856,5398924294841,5398924294841,260535
1430,38982480026,3D黄金 招财貔貅转运珠,262.39,265.05,//item.taobao.com/item.htm?id=38982480026,福兴隆珠宝,//shop65780047.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1dHiaKVXXXXbwXVXXSutbFXXX.jpg,245,zhubaochongwu,-1,439102619,5415127794841,5415127794841,260535
1431,7684144497,天然满绿玻璃种翡翠吊坠,4950.00,5000.00,//item.taobao.com/item.htm?id=7684144497,嘻嘻珠宝翡翠店,//shop58276377.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1q742KVXXXXaKXFXXSutbFXXX.jpg,8485,zhubaochongwu,-1,224907168,5396986284841,5396986284841,260535
1432,524461357131,高性价比巴西老矿碧玺,59.00,295.00,//item.taobao.com/item.htm?id=524461357131,PINK纯银坊,//pink1314love.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1LZvoKVXXXXaZXpXXSutbFXXX.jpg,7614,zhubaochongwu,-1,10001601,5449249504841,5449249504841,260535
1433,521512321599,正品999纯银手镯送妈妈,195.02,398.00,//item.taobao.com/item.htm?id=521512321599,听心银楼,//aoguangzhubao.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1cQJRKVXXXXXCXFXXSutbFXXX.jpg,99759,zhubaochongwu,-1,2617660091,5385145614841,5385145614841,260535
1434,19570597884,999千足银莲花纯银手镯,201.50,806.00,//item.taobao.com/item.htm?id=19570597884,苏州银楼,//yinlou.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1trx0KVXXXXafaXXXSutbFXXX.jpg,1018,zhubaochongwu,-1,23092212,5408967554841,5408967554841,260535
1435,4101169476,S999纯银碗筷勺套装,593.60,1120.00,//item.taobao.com/item.htm?id=4101169476,恒嘉银饰,//hjys.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1l9pdKVXXXXXwXVXXSutbFXXX.jpg,27148,zhubaochongwu,-1,201749092,5365463924841,5365463924841,260535
1436,522828240258,天然绿檀木手链多圈多用,62.40,156.00,//item.taobao.com/item.htm?id=522828240258,PAPA天然水晶,//papa.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1MxsMKFXXXXamaXXX1rlbFXXX.JPG,159,zhubaochongwu,-1,70987798,5350586834841,5350586834841,260535
1437,18686009704,飞亚达摄影师镂空自动机械,1872.00,2880.00,//item.taobao.com/item.htm?id=18686009704,Heartime,//heart-time.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1J7duKVXXXXXGXXXXSutbFXXX.jpg,241,zhubaochongwu,-1,1120643632,5359822344841,5359822344841,260535
1438,35309303206,瑞浪琴瑰丽全自动机械男表,7056.00,7200.00,//item.taobao.com/item.htm?id=35309303206,宁波乐购名表,//nbmb.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1wEmRKVXXXXaOXVXXSutbFXXX.jpg,182,zhubaochongwu,-1,250086242,5440047494841,5440047494841,260535
1439,39944163822,卡西欧G-SHOCK,680.00,800.00,//item.taobao.com/item.htm?id=39944163822,G-MASTER,//gmast3r.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB16rWHKVXXXXX9XpXXSutbFXXX.jpg,25,zhubaochongwu,-1,682327790,5425389584841,5425389584841,260535
1440,44203632071,皮带全自动机械表时尚男表,354.16,1864.00,//item.taobao.com/item.htm?id=44203632071,白马品牌手表店,//shop103685366.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1CFddKVXXXXaOXpXXSutbFXXX.jpg,4539,zhubaochongwu,-1,890343113,5355621664841,5355621664841,260535
1441,26800160708,时刻美手表男士防水石英表,52.52,101.00,//item.taobao.com/item.htm?id=26800160708,永好手表,//yonghao168.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1nuCRKVXXXXc1XFXXSutbFXXX.jpg,8333,zhubaochongwu,-1,371860138,5436165794841,5436165794841,260535
1442,521947037664,广告打火机定制免费印刷,466.00,466.00,//item.taobao.com/item.htm?id=521947037664,华邑塑胶有限公司,//shop117047508.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1K4aIKVXXXXcLXFXXSutbFXXX.jpg,9842,zhubaochongwu,-1,2450694907,5434402284841,5434402284841,260535
1443,44447381903,克莱朋迷你盒子鹦鹉螺,349.20,360.00,//item.taobao.com/item.htm?id=44447381903,小红帽电子烟,//shop112551397.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB11K2iKVXXXXb7XFXXSutbFXXX.jpg,7109,zhubaochongwu,-1,1610085667,5451307134841,5451307134841,260535
1444,524715486869,克罗心纯银潮人眼镜框,1575.20,3580.00,//item.taobao.com/item.htm?id=524715486869,乐购眼镜营销中心,//shop131256607.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1HBrjKVXXXXbCXVXXSutbFXXX.jpg,284,zhubaochongwu,-1,2656389986,5452145714841,5452145714841,260535
1445,45254127543,英国进口烟油英国老头,75.00,105.00,//item.taobao.com/item.htm?id=45254127543,独角兽蒸汽店,//unicorn.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1rd_oKVXXXXbUXpXXSutbFXXX.jpg,12376,zhubaochongwu,-1,28198138,5450346644841,5450346644841,260535
1446,39783470984,美国HALO烟油新包装,79.59,90.00,//item.taobao.com/item.htm?id=39783470984,vaper商城,//vaper.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB168rkKVXXXXcTXpXXSutbFXXX.jpg,2743,zhubaochongwu,-1,123638291,5449687104841,5449687104841,260535
1447,45360247713,大型犬幼犬粮纯天然狗粮,58.80,60.00,//item.taobao.com/item.htm?id=45360247713,汪爸爸的狗粮,//iwangba.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1jBOhKVXXXXagaXXXSutbFXXX.jpg,14583,zhubaochongwu,-1,675261322,5423702814841,5423702814841,260535
1448,39030314291,仟湖OF傲深龙鱼饲料,58.50,65.00,//item.taobao.com/item.htm?id=39030314291,铭峰水族,//super-aquarium.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1TyxHKVXXXXaBXpXXSutbFXXX.jpg,1343,zhubaochongwu,-1,50138860,5373249894841,5373249894841,260535
1449,520876946081,创意生态鱼缸欧式,2200.00,4400.00,//item.taobao.com/item.htm?id=520876946081,嘉琦水族,//yugang520.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1TEiEKVXXXXX1XFXXSutbFXXX.jpg,2346,zhubaochongwu,-1,83460861,5427428994841,5427428994841,260535
1450,43851584113,好主人天然三文鱼比熊狗粮,361.00,380.00,//item.taobao.com/item.htm?id=43851584113,德福瑞达宠物,//shop112155983.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB14nXhKVXXXXcWXFXXSutbFXXX.jpg,51,zhubaochongwu,-1,2169761304,5366646334841,5366646334841,260535
1451,522802313520,欧庭 亚热热带观赏金龙鱼,940.50,990.00,//item.taobao.com/item.htm?id=522802313520,欧庭水族馆,//modengeshion.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1KjpxKVXXXXc6XFXXSutbFXXX.jpg,6319,zhubaochongwu,-1,356774086,5377106444841,5377106444841,260535
1452,521692889127,仿真草坪米兰草背景植物墙,6.44,6.50,//item.taobao.com/item.htm?id=521692889127,木林仿真植物,//shop124580235.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB17697KVXXXXcjXXXXSutbFXXX.jpg,3824441,zhubaochongwu,-1,2558053725,5437143844841,5437143844841,260535
1453,524015009255,多肉植物组合成品顺丰包邮,136.08,168.00,//item.taobao.com/item.htm?id=524015009255,罗曼园艺,//lmmm.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1wkHjKVXXXXaWXpXXSutbFXXX.jpg,1090,zhubaochongwu,-1,1135569398,5446989014841,5446989014841,260535
1454,6779798546,仿真发财树 假树仿真植物,45.23,76.66,//item.taobao.com/item.htm?id=6779798546,新绿洲仿真植物,//xlzhh.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1MPejKVXXXXXDXVXXSutbFXXX.jpg,110586,zhubaochongwu,-1,137474388,5418724904841,5418724904841,260535
1455,523291391551,彩色马蹄莲盆栽 四年花苗,47.92,59.90,//item.taobao.com/item.htm?id=523291391551,云之南鲜花,//shop116314019.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1r4wVKFXXXXXNXVXXSutbFXXX.jpg,3148,zhubaochongwu,-1,2379534076,5354229234841,5354229234841,260535
1456,522919648690,客厅绿植1.5米落地盆栽,97.90,178.00,//item.taobao.com/item.htm?id=522919648690,雅饰例仿真植物,//yunun.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB13jVBKVXXXXaVXpXXSutbFXXX.jpg,17938,zhubaochongwu,-1,830616796,5371061604841,5371061604841,260535
1457,8612801568,低价韩国二手钢琴品牌钢琴,3821.02,3899.00,//item.taobao.com/item.htm?id=8612801568,上海星益二手钢琴,//shop35157090.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB19N8pKVXXXXbxXXXXSutbFXXX.jpg,469,zhubaochongwu,-1,78509112,5359880734841,5359880734841,260535
1458,7681366378,高配英昌原装进口二手钢琴,7722.00,7800.00,//item.taobao.com/item.htm?id=7681366378,Mr.Piano,//mr-piano.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1zQvqKVXXXXc_XpXXSutbFXXX.jpg,2364,zhubaochongwu,-1,482306409,5453280504841,5453280504841,260535
1459,15093290678,韩国二手钢琴低价原装钢琴,3771.36,3888.00,//item.taobao.com/item.htm?id=15093290678,牛牛谷,//nunucu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB10A4iKVXXXXbuXpXXSutbFXXX.jpg,1021,zhubaochongwu,-1,743816497,5360641754841,5360641754841,260535
1460,36799358147,高档黑檀上善若水演奏古筝,1800.00,3600.00,//item.taobao.com/item.htm?id=36799358147,墨白琴馆,//mobai123.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1CwGOKVXXXXbIXFXXSutbFXXX.jpg,113,zhubaochongwu,-1,413455882,5435463214841,5435463214841,260535
1461,23303296742,雅马哈吉他FG730S,2052.00,2280.00,//item.taobao.com/item.htm?id=23303296742,厦门星星河琴行,//xxhmusic.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1sNehKVXXXXboXpXXSutbFXXX.jpg,13,zhubaochongwu,-1,1597235657,5412120614841,5412120614841,260535
1462,1623124538,田宫工具 金牌钳,182.40,190.00,//item.taobao.com/item.htm?id=1623124538,恒辉模型,//hhmodel.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1zUOxKVXXXXXpXVXXSutbFXXX.jpg,140,zhubaochongwu,-1,70343044,5426823914841,5426823914841,260535
1463,44835595075,KUMIK女头KM38,151.80,330.00,//item.taobao.com/item.htm?id=44835595075,黑石模型店,//heishimodel.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1wl4wKVXXXXaBXXXXSutbFXXX.jpg,9,zhubaochongwu,-1,844813398,5362960884841,5362960884841,260535
1464,5009334149,进口玩具遥控机械臂机器人,492.03,693.00,//item.taobao.com/item.htm?id=5009334149,光年轮,//guangnianlun.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Qtw7KFXXXXXGXFXXSutbFXXX.jpg,34,zhubaochongwu,-1,322072826,5356380254841,5356380254841,260535
1465,39614950106,升级款模型气泵带散热风扇,436.10,490.00,//item.taobao.com/item.htm?id=39614950106,3G模型,//3gmodel.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB12YylKVXXXXcDXFXXSutbFXXX.jpg,140,zhubaochongwu,-1,20347155,5418561414841,5418561414841,260535
1466,19305373235,巴拉拉小魔仙耳麦,83.30,170.00,//item.taobao.com/item.htm?id=19305373235,双钻假一赔十,//1290101050.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Vw7ZKFXXXXX9XVXXSutbFXXX.jpg,655,zhubaochongwu,-1,832129535,5356281654841,5356281654841,260535
1467,42630927809,圣诞麋鹿女童斗篷加绒外套,49.90,59.00,//item.taobao.com/item.htm?id=42630927809,爱多多爱多多,//aiduoduojpc.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1q2j0KFXXXXXsXpXXSutbFXXX.jpg,4832,tongzhuangwanju,1296982,929147485,5301307005868,5301307005868,243550
1468,523245789114,moma圣诞礼50-80,168.00,499.00,//item.taobao.com/item.htm?id=523245789114,MOMA婴童,//shop33095131.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1oE8.KFXXXXXsXpXXSutbFXXX.jpg,603,tongzhuangwanju,1296982,12473413,5251327735868,5251327735868,243550
1469,522583802245,圣诞女童麋鹿红色斗篷大衣,58.00,126.00,//item.taobao.com/item.htm?id=522583802245,百贝珍爱,//endlesslove88.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1aEGkKFXXXXbkXVXXSutbFXXX.jpg,989,tongzhuangwanju,1296982,16482508,5264221185868,5264221185868,243550
1470,523817529959,送圣诞袜3-12岁儿童鞋,55.00,242.00,//item.taobao.com/item.htm?id=523817529959,城市易购儿童鞋业,//chengshiyigou.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1aumRKFXXXXbyXFXXSutbFXXX.jpg,17014,tongzhuangwanju,1297011,765563121,5272702545868,5272702545868,243550
1471,521440375850,科博磁力片125件,188.00,732.00,//item.taobao.com/item.htm?id=521440375850,科博玩具厂家,//shop104161242.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB17w1lKVXXXXbpXXXXSutbFXXX.jpg,9670,tongzhuangwanju,1296484,1698039476,5331403838843,5331403838843,243550
1472,524646126351,定制手工 咖啡屋的圣诞节,49.00,138.00,//item.taobao.com/item.htm?id=524646126351,卡尔早教玩具,//carltoys.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1MDyhKVXXXXazXpXXSutbFXXX.jpg,114,tongzhuangwanju,1296484,141517598,5298761518843,5298761518843,243550
1473,42696389634,KT猫摩天轮发条音乐积木,99.00,238.00,//item.taobao.com/item.htm?id=42696389634,快乐屋积木,//tongqutoys.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1_bzHKFXXXXasXVXXwu0bFXXX.png,404,tongzhuangwanju,1296484,59404311,5285822028843,5285822028843,243550
1474,39105712661,贝恩施过家家厨房圣诞佳礼,65.00,78.00,//item.taobao.com/item.htm?id=39105712661,淘乐汇玩具商城,//taohan520.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1N2QbKFXXXXaxXFXXSutbFXXX.jpg,9988,tongzhuangwanju,1296484,803909288,5293088698843,5293088698843,243550
1475,42525987826,荷兰原装进口牛栏4段奶粉,129.00,220.00,//item.taobao.com/item.htm?id=42525987826,聪聪宝贝屋,//congbaowu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1ecMSKpXXXXa9XpXXSutbFXXX.jpg,2149,muyingyongpin,-1,193516131,5211005350705,5211005350705,229779
1476,2998342345,荷兰本土牛栏3段奶粉,133.00,220.00,//item.taobao.com/item.htm?id=2998342345,荷里妈妈母婴店,//nutricia.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1zwE.KpXXXXbBXVXXSutbFXXX.jpg,3488,muyingyongpin,-1,187495302,5231445480705,5231445480705,229779
1477,42546518435,荷兰原装进口牛栏5段奶粉,129.00,220.00,//item.taobao.com/item.htm?id=42546518435,聪聪宝贝屋,//congbaowu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1RZz0KpXXXXbzXFXXSutbFXXX.jpg,81441,muyingyongpin,-1,193516131,5196581400705,5196581400705,229779
1478,45408650706,荷兰HeroBaby5段,79.90,155.00,//item.taobao.com/item.htm?id=45408650706,聪聪宝贝屋,//congbaowu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1NiEXKpXXXXXKXpXXSutbFXXX.jpg,7928,muyingyongpin,-1,193516131,5195908460705,5195908460705,229779
1479,4707428499,荷兰herobaby4段,82.00,150.00,//item.taobao.com/item.htm?id=4707428499,tutu701,//meisubaby.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB18vpqKFXXXXceXpXXSutbFXXX.jpg,564380,muyingyongpin,-1,14037709,5234841320705,5234841320705,229779
1480,520945494654,德国爱他美1+段 4盒装,420.00,920.00,//item.taobao.com/item.htm?id=520945494654,德国格林小屋,//dgglxw.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1_zMKKpXXXXbMXVXXSutbFXXX.jpg,8227,muyingyongpin,-1,1917401996,5217041380705,5217041380705,229779
1481,522955375365,德国爱他美1+段4盒,426.00,476.00,//item.taobao.com/item.htm?id=522955375365,爱德宝代购,//lovedebao.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1N_KMKFXXXXcUXpXXSutbFXXX.jpg,2451,muyingyongpin,-1,81340172,5266307870705,5266307870705,229779
1482,524446984236,德国爱他美2+直邮10盒,1190.00,2160.00,//item.taobao.com/item.htm?id=524446984236,德国e购直邮店,//egode.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1fiVTKFXXXXcxXpXXSutbFXXX.jpg,3968,muyingyongpin,-1,787602526,5248065150705,5248065150705,229779
1483,45018051886,德国爱他美2段 3罐,405.00,477.00,//item.taobao.com/item.htm?id=45018051886,爱德宝代购,//lovedebao.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1dXeKKFXXXXaEXFXXSutbFXXX.jpg,4130,muyingyongpin,-1,81340172,5266944650705,5266944650705,229779
1484,521311821184,德国喜宝益生菌1+段4盒,384.00,460.00,//item.taobao.com/item.htm?id=521311821184,爱德宝代购,//lovedebao.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1xU9BKFXXXXaNXVXXSutbFXXX.jpg,698,muyingyongpin,-1,81340172,5269221680705,5269221680705,229779
1485,40267348693,可瑞康爱他美白金版3段,176.50,395.00,//item.taobao.com/item.htm?id=40267348693,正义哥海外直邮店,//zhengyige.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1X6xGKFXXXXc8XpXXSutbFXXX.jpg,695,muyingyongpin,-1,1972472181,5242543040705,5242543040705,229779
1486,45737986575,澳洲版惠氏金装3段*2罐,199.00,500.00,//item.taobao.com/item.htm?id=45737986575,加菲猫全球购,//babyfood.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1qR85KFXXXXcCXpXXSutbFXXX.jpg,4857,muyingyongpin,-1,20290404,5252089390705,5252089390705,229779
1487,44688872289,可瑞康爱他美白金版4段,165.50,223.00,//item.taobao.com/item.htm?id=44688872289,正义哥海外直邮店,//zhengyige.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB139xUKFXXXXbrXXXXSutbFXXX.jpg,418,muyingyongpin,-1,1972472181,5244061410705,5244061410705,229779
1488,40284040707,爱他美白金版2段,178.00,220.00,//item.taobao.com/item.htm?id=40284040707,君妈粉团,//jmft.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1SmSDKFXXXXc6XpXXSutbFXXX.jpg,3103,muyingyongpin,-1,23283081,5264268250705,5264268250705,229779
1489,45705179879,澳洲版惠氏金装4段*2罐,208.00,480.00,//item.taobao.com/item.htm?id=45705179879,加菲猫全球购,//babyfood.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1xqd3KFXXXXXIXFXXSutbFXXX.jpg,6541,muyingyongpin,-1,20290404,5251489870705,5251489870705,229779
1490,39133077682,美版雅培金盾3段964g,235.00,249.80,//item.taobao.com/item.htm?id=39133077682,翼风母婴,//yifengbaby.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1BDK1KFXXXXXyXVXXSutbFXXX.jpg,98139,muyingyongpin,-1,829796725,5280867120705,5280867120705,229779
1491,15704009206,美赞臣三段原味680g,145.00,189.00,//item.taobao.com/item.htm?id=15704009206,浆果树母婴,//ssnh.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1qLtyKFXXXXbyXFXXSutbFXXX.jpg,2961,muyingyongpin,-1,376297445,5240880700705,5240880700705,229779
1492,16279803081,美国原装雅培3段624g,158.00,210.00,//item.taobao.com/item.htm?id=16279803081,ABC快乐购,//abckuaileg.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1llO7KFXXXXXVXVXXSutbFXXX.jpg,2622,muyingyongpin,-1,251605994,5284388660705,5284388660705,229779
1493,15877515065,英国爱他美3段奶粉,139.00,225.00,//item.taobao.com/item.htm?id=15877515065,大卫英国购,//xfy1.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1lJFtKFXXXXXMXVXXSutbFXXX.jpg,92258,muyingyongpin,-1,79810092,5240662000705,5240662000705,229779
1494,10697357440,英国爱他美奶粉4段,143.00,205.00,//item.taobao.com/item.htm?id=10697357440,英伦宝贝童话屋,//england-baby.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1ewX2KFXXXXX1XpXXSutbFXXX.jpg,4455,muyingyongpin,-1,381270102,5249484800705,5249484800705,229779
1495,15877487068,英国牛栏4段奶粉,125.00,199.00,//item.taobao.com/item.htm?id=15877487068,大卫英国购,//xfy1.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1_7J8KFXXXXaAXXXXSutbFXXX.jpg,95146,muyingyongpin,-1,79810092,5248004550705,5248004550705,229779
1496,5438863738,英国爱他美奶粉2段,139.00,205.00,//item.taobao.com/item.htm?id=5438863738,英伦宝贝童话屋,//england-baby.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1gFEQKpXXXXXsXpXXSutbFXXX.jpg,6878,muyingyongpin,-1,381270102,5206665480705,5206665480705,229779
1497,39672055756,澳洲可瑞康婴儿羊奶粉3段,275.00,576.00,//item.taobao.com/item.htm?id=39672055756,正义哥海外直邮店,//zhengyige.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1PZh_KFXXXXcsXXXXSutbFXXX.jpg,1364,muyingyongpin,-1,1972472181,5252620140705,5252620140705,229779
